step,episode,reward,done,action,state0,state1,state2,state3
279,0,1.0,False,1,0.8445752643601327,-0.18592584115012287,-0.004198136756577492,0.2804212942900228
280,0,1.0,False,1,0.8408567475371302,0.009255743012245549,0.0014102891292229643,-0.013582750576532687
281,0,1.0,False,0,0.8410418623973751,0.20435744050925594,0.0011386341176923105,-0.30582038092496516
282,0,1.0,False,0,0.8451290112075602,0.009219282030705905,-0.0049777735008069935,-0.012778574594512981
283,0,1.0,False,1,0.8453133968481743,-0.18583092897337128,-0.005233344992697253,0.27832965780442304
284,0,1.0,False,0,0.8415967782687068,0.009365288009623746,0.0003332481633912072,-0.01599925457307111
285,0,1.0,False,1,0.8417840840288993,-0.18576144080706933,1.3263071929785002e-05,0.27678879735794
286,0,1.0,False,1,0.8380688552127579,0.009360321189398307,0.005549039019088585,-0.01588994626787149
287,0,1.0,False,0,0.8382560616365459,0.20440225463248965,0.0052312400937311555,-0.30681693307069746
288,0,1.0,False,0,0.8423441067291957,0.009206152434784093,-0.000905098567682794,-0.012488808475946578
289,0,1.0,False,1,0.8425282297778913,-0.18590280679638532,-0.0011548747372017256,0.279908411552804
290,0,1.0,False,1,0.8388101736419636,0.009235599682527684,0.004443293493854354,-0.01313853606556159
291,0,1.0,False,0,0.8389948856356142,0.20429354737925082,0.004180522772543122,-0.3044162453757562
292,0,1.0,False,0,0.8430807565831993,0.009112269593810979,-0.0019078021349720016,-0.010417816932599966
293,0,1.0,False,1,0.8432630019750754,-0.18598226926202763,-0.002116158473624001,0.2816625652983763
294,0,1.0,False,1,0.8395433565898349,0.009169802943186312,0.003517092832343525,-0.011687037699813219
295,0,1.0,False,0,0.8397267526486987,0.20424113822735784,0.0032833520783472608,-0.30325820770120504
296,0,1.0,False,0,0.8438115754132458,0.009072547812859433,-0.0027818120756768405,-0.00954159629813306
297,0,1.0,False,1,0.843993026369503,-0.18600939814245585,-0.002972644001639502,0.2822623387120709
298,0,1.0,False,1,0.8402728384066539,0.009154827642183644,0.002672602772601916,-0.011356662572228948
299,0,1.0,False,0,0.8404559349594976,0.20423834838656696,0.002445469521157337,-0.3031951543269395
300,0,1.0,False,0,0.8445407019272289,0.009081630414728453,-0.003618433565381453,-0.009741985371025275
301,0,1.0,False,1,0.8447223345355235,-0.18598824107842968,-0.0038132732728019584,0.2817970891776572
302,0,1.0,False,1,0.8410025697139549,0.009187894443505124,0.001822668510751186,-0.012086085183122597
303,0,1.0,False,0,0.8411863276028251,0.20428365882268215,0.0015809468070887341,-0.30419338140783414
304,0,1.0,False,0,0.8452720007792788,0.009139212961204568,-0.0045029208210679485,-0.011012280254844575
305,0,1.0,False,1,0.8454547850385029,-0.18591787179891978,-0.00472316642616484,0.2802465263664017
306,0,1.0,False,1,0.8417364276025245,0.009271135024462002,0.0008817641011631934,-0.013922323889765054
307,0,1.0,False,0,0.8419218503030138,0.20438042952975077,0.0006033176233678924,-0.3063269132612892
308,0,1.0,False,0,0.8460094588936088,0.0092498862839491,-0.005523220641857892,-0.013453776291565578
309,0,1.0,False,1,0.8461944566192878,-0.18579242109699995,-0.005792296167689203,0.2774814037130155
310,0,1.0,False,0,0.8424786081973479,0.009411683958070072,-0.00024266809342889367,-0.017022767509168757
311,0,1.0,False,1,0.8426668418765093,-0.18570678627386,-0.0005831234436122688,0.27558358480238493
312,0,1.0,False,1,0.8389527061510321,0.009423479726434508,0.00492854825243543,-0.017283202717724377
313,0,1.0,False,0,0.8391411757455608,0.20447440425947358,0.004582884198080942,-0.30840704877818503
314,0,1.0,False,0,0.8432306638307503,0.009287453921266592,-0.001585256777482759,-0.014282334636072147
315,0,1.0,False,1,0.8434164129091756,-0.1858117268747551,-0.001870903470204202,0.2779000035417692
316,0,1.0,False,1,0.8397001783716804,0.009336864832049346,0.003687096600631182,-0.01537241701193709
317,0,1.0,False,0,0.8398869156683214,0.2044057449793177,0.00337964826039244,-0.30688974436617683
318,0,1.0,False,0,0.8439750305679078,0.009235798676890894,-0.002758146626931097,-0.01314288214052578
319,0,1.0,False,1,0.8441597465414457,-0.18584648875934728,-0.0030210042697416126,0.2786685418865815
320,0,1.0,False,1,0.8404428167662588,0.009318428612645174,0.0025523665679900182,-0.01496567220214029
321,0,1.0,False,0,0.8406291853385116,0.2044036828847901,0.0022530531239472124,-0.30684220548148294
322,0,1.0,False,0,0.8447172589962074,0.009249699137847595,-0.003883790985682447,-0.013449575790300317
323,0,1.0,False,1,0.8449022529789644,-0.18581633878850431,-0.004152782501488453,0.2780054426651785
324,0,1.0,False,1,0.8411859262031943,0.009364609305262311,0.0014073263518151174,-0.015984369515510022
325,0,1.0,False,0,0.8413732183892996,0.20446634950879697,0.001087638961504917,-0.30822293620088553
326,0,1.0,False,0,0.8454625453794755,0.009328917664903957,-0.005076819762512794,-0.015197195773005656
327,0,1.0,False,1,0.8456491237327736,-0.18571985908347083,-0.005380763677972907,0.27587962035429325
328,0,1.0,False,0,0.8419347265511041,0.009478445614287317,0.0001368287291129578,-0.018495534963905935
329,0,1.0,False,1,0.8421242954633898,-0.18564546761644546,-0.00023308197016516088,0.2742305597885798
330,0,1.0,False,1,0.8384113861110609,0.0094798084630357,0.005251529225606436,-0.018525872478792005
331,0,1.0,False,0,0.8386009822803216,0.20452605462273257,0.004881011776030596,-0.3095472649110859
332,0,1.0,False,0,0.8426915033727763,0.009334900212601749,-0.001309933522191123,-0.01532900924079289
333,0,1.0,False,1,0.8428782013770284,-0.1857682404687478,-0.0016165137070069807,0.2769403303489935
334,0,1.0,False,1,0.8391628365676534,0.009376735614073817,0.00392229289997289,-0.01625200614577227
335,0,1.0,False,0,0.839350371279935,0.20444221741965707,0.003597252777057444,-0.3076948269798431
336,0,1.0,False,0,0.8434392156283281,0.009269193840578727,-0.002556643762539418,-0.013879595761142227
337,0,1.0,False,1,0.8436245995051397,-0.1858159987020314,-0.002834235677762262,0.2779955842358236
338,0,1.0,False,1,0.839908279531099,0.009346270984833371,0.0027256760069542096,-0.015579908680876775
339,0,1.0,False,0,0.8400952049507957,0.20442902681240616,0.002414077833336674,-0.3074016076714518
340,0,1.0,False,0,0.8441837854870439,0.009272760093275573,-0.003733954320092362,-0.013958322393345213
341,0,1.0,False,1,0.8443692406889094,-0.18579544296135755,-0.004013120767959267,0.27754416238046176
342,0,1.0,False,1,0.8406533318296823,0.009383530069292795,0.0015377624796499689,-0.016401793969233913
343,0,1.0,False,0,0.8408410024310681,0.20448339420515071,0.0012097266002652905,-0.3085991421658002
344,0,1.0,False,0,0.8449306703151711,0.009344227044919717,-0.004962256243050713,-0.01553494607231709
345,0,1.0,False,1,0.8451175548560695,-0.18570620906459107,-0.005272955164497055,0.2755782085616571
346,0,1.0,False,0,0.8414034306747777,0.009490574856609368,0.00023860900673608725,-0.018763138517321643
347,0,1.0,False,1,0.8415932421719099,-0.1856347974702818,-0.00013665376361034562,0.2739950626883411
348,0,1.0,False,1,0.8378805462225043,0.009489103288710776,0.005343247490156477,-0.018730961923679623
349,0,1.0,False,0,0.8380703282882785,0.20453402035339519,0.004968628251682885,-0.30972325380128296
350,0,1.0,False,0,0.8421610086953465,0.00934163050204348,-0.0012258368243427747,-0.01547751239618883
351,0,1.0,False,1,0.8423478413053873,-0.18576271927552018,-0.0015353870722665513,0.2768183964501309
352,0,1.0,False,1,0.8386325869198769,0.009381103161232085,0.004000980856736067,-0.0163483958009486
353,0,1.0,False,0,0.8388202089831015,0.20444544763696773,0.003674012940717095,-0.30776628536384526
354,0,1.0,False,0,0.8429091179358409,0.009271338453432254,-0.0024813127665598103,-0.013926940111227692
355,0,1.0,False,1,0.8430945447049095,-0.18581493983809289,-0.002759851568784364,0.2779720712747986
356,0,1.0,False,1,0.8393782459081477,0.009346274674668253,0.0027995898567116087,-0.015580030951109325
357,0,1.0,False,0,0.8395651714016411,0.20442796467425212,0.0024879892376894223,-0.30737834086422217
358,0,1.0,False,0,0.8436537306951262,0.009270649923646346,-0.003659577579595021,-0.013911806687680495
359,0,1.0,False,1,0.8438391436935991,-0.18579862760221907,-0.003937813713348631,0.2776142368462832
360,0,1.0,False,1,0.8401231711415548,0.009379279511439936,0.0016144710235770337,-0.01630806819023123
361,0,1.0,False,0,0.8403107567317836,0.20447804010362197,0.001288309659772409,-0.3084811734077234
362,0,1.0,False,0,0.844400317533856,0.009337755963582578,-0.004881313808382059,-0.015392227174294226
363,0,1.0,False,1,0.8445870726531277,-0.18571385225172957,-0.005189158351867944,0.2757465989411809
364,0,1.0,False,0,0.8408727956080931,0.009481748228453546,0.00032577362695567456,-0.018568465419312785
365,0,1.0,False,1,0.8410624305726622,-0.18564487343644218,-4.5595681430581124e-05,0.2742172289912965
366,0,1.0,False,1,0.8373495331039333,0.009477728317236644,0.00543874889839535,-0.01848007846531774
367,0,1.0,False,0,0.8375390876702781,0.2045212611226291,0.005069147329088995,-0.3094420663517104
368,0,1.0,False,0,0.8416295128927307,0.009327452712719203,-0.0011196939979452132,-0.015164792609031141
369,0,1.0,False,1,0.8418160619469851,-0.18577842282285137,-0.001422989850125836,0.27716464727241236
370,0,1.0,False,1,0.8381004934905281,0.009363800564883673,0.004120303095322412,-0.015966750326355306
371,0,1.0,False,0,0.8382877695018257,0.2044264199941209,0.003800968088795306,-0.3073468301226591
372,0,1.0,False,0,0.8423762979017081,0.009250514468184534,-0.0023459685136578766,-0.013467604736079497
373,0,1.0,False,1,0.8425613081910718,-0.18583771410637703,-0.0026153206083794666,0.2784742187547272
374,0,1.0,False,1,0.8388445539089442,0.009321448928046844,0.002954163766715078,-0.015032428027659639
375,0,1.0,False,0,0.8390309828875051,0.20440090944279107,0.002653515206161885,-0.3067818190605056
376,0,1.0,False,0,0.843119001076361,0.009241247302180372,-0.003482121175048227,-0.013263223904187382
377,0,1.0,False,1,0.8433038260224046,-0.18583059313669775,-0.003747385653131975,0.2783190212401906
378,0,1.0,False,1,0.8395872141596706,0.009344616829216473,0.001818994771671837,-0.015543466895170333
379,0,1.0,False,0,0.839774106496255,0.20444043425480726,0.0015081254337684304,-0.3076519247244382
380,0,1.0,False,0,0.843862915181351,0.009297026080633375,-0.004644913060720334,-0.014493756635483468
381,0,1.0,False,1,0.8440488557029637,-0.18575800427207717,-0.004934788193430003,0.27672003310393045
382,0,1.0,False,0,0.8403336956175221,0.009434001421757265,0.0005996124686486063,-0.017515232277988735
383,0,1.0,False,1,0.8405223756459573,-0.1856965438031254,0.00024930782308883157,0.2753568189973441
384,0,1.0,False,1,0.8368084447698948,0.009421849531952686,0.0057564442030357136,-0.017247465410445584
385,0,1.0,False,0,0.8369968817605339,0.20446077551931266,0.005411494894826802,-0.3081086219534271
386,0,1.0,False,0,0.8410860972709201,0.00926213650311597,-0.0007506775442417393,-0.013723978872954123
387,0,1.0,False,1,0.8412713400009825,-0.18584904099883864,-0.0010251571217008218,0.2787220057413864
388,0,1.0,False,1,0.8375543591810057,0.00928751976015929,0.004549282993126906,-0.014284077729456612
389,0,1.0,False,0,0.8377401095762089,0.20434393403018047,0.004263601438537774,-0.30552818689105177
390,0,1.0,False,0,0.8418269882568126,0.009161485170028655,-0.001846962299283261,-0.011503679635031683
391,0,1.0,False,1,0.8420102179602131,-0.18593392950917886,-0.002077035891983895,0.2805959366343433
392,0,1.0,False,1,0.8382915393700295,0.009217588211876543,0.003534882840702971,-0.012741356636479906
393,0,1.0,False,0,0.838475891134267,0.20428866666840026,0.0032800557079733727,-0.3043068928144374
394,0,1.0,False,0,0.842561664467635,0.009120124961791515,-0.0028060821483153757,-0.010591320433567586
395,0,1.0,False,1,0.8427440669668709,-0.1859614710549647,-0.0030179085569867273,0.28120493445482947
396,0,1.0,False,1,0.8390248375457716,0.009203398241246136,0.0026061901321098625,-0.012428300121561042
397,0,1.0,False,0,0.8392089055105966,0.20428787648706534,0.0023576241296786415,-0.3042878046658557
398,0,1.0,False,0,0.8432946630403378,0.00913240595495865,-0.0037281319636384724,-0.01086227157820524
399,0,1.0,False,1,0.843477311159437,-0.18593588093789115,-0.003945377395202577,0.28064205706925643
400,0,1.0,False,1,0.8397585935406792,0.009242126720115373,0.0016674637461825516,-0.013282613759568074
401,0,1.0,False,0,0.8399434360750815,0.20434012470868945,0.0014018114709911903,-0.3054389697852963
402,0,1.0,False,0,0.8440302385692553,0.009198225135615218,-0.004706967924714735,-0.012314275589554835
403,0,1.0,False,1,0.8442142030719676,-0.18585590676178673,-0.004953253436505832,0.27887983765440094
404,0,1.0,False,1,0.8404970849367318,0.009336353951253235,0.000624343316582187,-0.015361212237495592
405,0,1.0,False,0,0.8406838120157569,0.20444934575492255,0.00031711907183227514,-0.30784708597789856
406,0,1.0,False,0,0.8447727989308553,0.009322877340274566,-0.005839822647725697,-0.01506416506746816
407,0,1.0,False,1,0.8449592564776608,-0.1857148387857096,-0.00614110594907506,0.27577052243026573
408,0,1.0,False,0,0.8412449597019466,0.009494188359491035,-0.0006256955004697454,-0.018842970640288337
409,0,1.0,False,1,0.8414348434691364,-0.1856187841007752,-0.0010025549132755122,0.27364247629568333
410,0,1.0,False,1,0.8377224677871209,0.009517457621910641,0.004470294612638155,-0.019356490282513406
411,0,1.0,False,0,0.8379128169395591,0.2045750155497558,0.004083164806987887,-0.31062564148581706
412,0,1.0,False,0,0.8420043172505542,0.009395128892173615,-0.002129348022728454,-0.016657804942174337
413,0,1.0,False,1,0.8421922198283978,-0.18569622030492458,-0.002462504121571941,0.2753525275819925
414,0,1.0,False,1,0.8384782954222992,0.009460777942542825,0.0030445464300679096,-0.018106057706432588
415,0,1.0,False,0,0.8386675109811501,0.2045389348452202,0.002682425275939258,-0.30982684162081875
416,0,1.0,False,0,0.8427582896780546,0.009378867869012125,-0.0035141115564771173,-0.01629916226234851
417,0,1.0,False,1,0.8429458670354348,-0.18569251091124592,-0.0038400948017240874,0.2752729525392604
418,0,1.0,False,0,0.8392320168172099,0.009484017865520472,0.0016653642490611202,-0.018618667122667132
419,0,1.0,False,1,0.8394216971745203,-0.18566177690527957,0.0012929909066077775,0.27458923597794627
420,0,1.0,False,1,0.8357084616364148,0.00944170219907517,0.0067847756261667025,-0.01768559882377202
421,0,1.0,False,0,0.8358972956803963,0.20446569797800532,0.0064310636496912625,-0.30822015060671326
422,0,1.0,False,1,0.8399866096399564,0.009252705233757458,0.00026666063755699694,-0.013515997088522969
423,0,1.0,False,0,0.8401716637446316,0.2043708311819964,-3.6593042134624586e-06,-0.3061147773785393
424,0,1.0,False,0,0.8442590803682715,0.009248932107916552,-0.0061259548517842485,-0.013433004604817889
425,0,1.0,False,1,0.8444440590104298,-0.185784631694316,-0.006394614943880606,0.2773108323382594
426,0,1.0,False,0,0.8407283663765436,0.009427961330229662,-0.0008483982971154175,-0.0173820743565396
427,0,1.0,False,1,0.8409169256031481,-0.18568181259625596,-0.0011960397842462095,0.27503305213672896
428,0,1.0,False,1,0.837203289351223,0.00945718287662392,0.004304621258488369,-0.018026867323963858
429,0,1.0,False,0,0.8373924330087555,0.20451713718744652,0.0039440839120090925,-0.309348533241586
430,0,1.0,False,0,0.8414827757525045,0.009339213003843078,-0.0022428867528226275,-0.015424366410669299
431,0,1.0,False,1,0.8416695600125814,-0.1857505007556951,-0.0025513740810360133,0.2765500600213795
432,0,1.0,False,1,0.8379545499974675,0.009407757418822715,0.002979627119391577,-0.01693647761850625
433,0,1.0,False,0,0.838142705145844,0.20448685078433218,0.0026408975670214516,-0.30867780963070635
434,0,1.0,False,0,0.8422324421615306,0.009327370490531506,-0.0035326586255926755,-0.015163187038636172
435,0,1.0,False,1,0.8424189895713412,-0.18574374032060098,-0.003835922366365399,0.27640305388593517
436,0,1.0,False,1,0.8387041147649292,0.009432727051838535,0.001692138711353305,-0.01748725167149684
437,0,1.0,False,0,0.838892769305966,0.2045303702017975,0.0013423936779233682,-0.30963580888060904
438,0,1.0,False,0,0.842983376710002,0.0093893184079476,-0.004850322499688813,-0.016529831303190745
439,0,1.0,False,1,0.843171163078161,-0.18566273871527628,-0.005180919125752628,0.2746188236230606
440,0,1.0,False,0,0.8394579083038555,0.009532748577708361,0.0003114573467085848,-0.01969366116728266
441,0,1.0,False,1,0.8396485632754096,-0.18559366789280585,-8.24158766370684e-05,0.2730875178006628
442,0,1.0,False,1,0.8359366899175534,0.009529459197602036,0.005379334479376188,-0.01962140210864055
443,0,1.0,False,0,0.8361272791015055,0.20457385342226644,0.004986906437203377,-0.3106022437116357
444,0,1.0,False,0,0.8402187561699509,0.009381208410787434,-0.001225138437029337,-0.016350772490272003
445,0,1.0,False,1,0.8404063803381666,-0.18572315144013585,-0.001552153886834777,0.27594535704226625
446,0,1.0,False,1,0.8366919173093639,0.009420910194197607,0.003966753254010548,-0.0172267158656777
447,0,1.0,False,0,0.8368803355132478,0.20448574952533508,0.003622218936696994,-0.3086554504390172
448,0,1.0,False,0,0.8409700505037545,0.00931237487703665,-0.0025508900720833502,-0.014832379000623563
449,0,1.0,False,1,0.8411562980012952,-0.18577290066728436,-0.0028475376520958216,0.277044621377728
450,0,1.0,False,1,0.8374408399879495,0.009389559170308898,0.0026933547754587383,-0.016535056465998343
451,0,1.0,False,0,0.8376286311713557,0.20447278109767164,0.0023626536461387715,-0.3083669826373911
452,0,1.0,False,0,0.8417180867933091,0.009317244989660384,-0.0038046860066090504,-0.014939875987281914
453,0,1.0,False,1,0.8419044316931023,-0.18574993620698008,-0.004103483526354689,0.2765402030319
454,0,1.0,False,0,0.8381894329689626,0.009430317675302252,0.0014273205342833122,-0.017434133647681205
455,0,1.0,False,1,0.8383780393224687,-0.18571207386918226,0.001078637861329688,0.2756987875992071
456,0,1.0,False,1,0.834663797845085,0.009394471494627216,0.006592613613313829,-0.016643740727842693
457,0,1.0,False,0,0.8348516872749776,0.20442125929573904,0.006259738798756975,-0.307239350818491
458,0,1.0,False,1,0.8389401124608924,0.009210672774947387,0.00011495178238715448,-0.012588856727618447
459,0,1.0,False,0,0.8391243259163913,0.20433097524680938,-0.00013682535216521445,-0.30523551267773713
460,0,1.0,False,0,0.8432109454213275,0.009210974133418925,-0.006241535605719957,-0.01259574040071959
461,0,1.0,False,1,0.8433951649039958,-0.18582091169214346,-0.006493450413734349,0.27811139044361155
462,0,1.0,False,0,0.839678746670153,0.009393070229538975,-0.0009312226048621185,-0.016612470083014585
463,0,1.0,False,1,0.8398666080747438,-0.18571551377349999,-0.0012634720065224103,0.27577649962024897
464,0,1.0,False,1,0.8361522977992738,0.009424440923860855,0.004252057985882569,-0.017304659461475302
465,0,1.0,False,0,0.836340786617751,0.20448515533711845,0.003905964796653063,-0.30864298478161106
466,0,1.0,False,0,0.8404304897244934,0.009307768326103666,-0.0022668948989791582,-0.014730786833801246
467,0,1.0,False,1,0.8406166450910155,-0.1857815995388781,-0.0025615106356551834,0.27723604653874245
468,0,1.0,False,1,0.836901013100238,0.00937680156092896,0.0029832102951196657,-0.016253678039846453
469,0,1.0,False,0,0.8370885491314566,0.204455843169471,0.0026581367343227365,-0.30799387584193405
470,0,1.0,False,0,0.841177665994846,0.009296117457619213,-0.003501740782515945,-0.014473830197676507
471,0,1.0,False,1,0.8413635883439984,-0.18577543977682012,-0.0037912173864694753,0.27710220196661045
472,0,1.0,False,1,0.837648079548462,0.00940039325025993,0.0017508266528627335,-0.01677405882313987
473,0,1.0,False,0,0.8378360874134672,0.2044971918257058,0.0014153454763999361,-0.30890406537705106
474,0,1.0,False,0,0.8419260312499812,0.009355102871664994,-0.004762735831141085,-0.0157751136966921
475,0,1.0,False,1,0.8421131333074146,-0.18569822219235876,-0.005078238105074928,0.2754013164736331
476,0,1.0,False,0,0.8383991688635674,0.009495813052560531,0.0004297882243977343,-0.018878956666348756
477,0,1.0,False,1,0.8385890851246186,-0.1856322991715013,5.220909107075917e-05,0.2739395423710834
478,0,1.0,False,1,0.8348764391411886,0.009488907076687314,0.005530999938492428,-0.018726917129537335
479,0,1.0,False,0,0.8350662172827223,0.20453110258802626,0.0051564615959016815,-0.3096596296746978
480,0,1.0,False,0,0.8391568393344828,0.009336063617678081,-0.001036730997592274,-0.01535497076427389
481,0,1.0,False,1,0.8393435606068363,-0.18577100426715343,-0.0013438304128777518,0.27700067492685493
482,0,1.0,False,1,0.8356281405214933,0.009370093042075284,0.004196183085659347,-0.016105792758421222
483,0,1.0,False,0,0.8358155423823348,0.20443161531052007,0.0038740672304909225,-0.30746182598259225
484,0,1.0,False,0,0.8399041746885452,0.00925467648398115,-0.0022751692891609223,-0.013559641793026711
485,0,1.0,False,1,0.8400892682182248,-0.1858345721071283,-0.0025463621250214567,0.2784045745057311
486,0,1.0,False,1,0.8363725767760822,0.009323612371660045,0.003021729365093165,-0.015080382820298943
487,0,1.0,False,0,0.8365590490235154,0.20440209817060603,0.002720121708687186,-0.3068083885142996
488,0,1.0,False,0,0.8406470909869276,0.009241492079655578,-0.0034160460615988058,-0.013268847585127252
489,0,1.0,False,1,0.8408319208285207,-0.18583130244463275,-0.003681423013301351,0.2783343213315828
490,0,1.0,False,1,0.837115294779628,0.0093429734998636,0.0018852634133303056,-0.015507444629032308
491,0,1.0,False,0,0.8373021542496253,0.2044378370522476,0.0015751145207496594,-0.3075949527852975
492,0,1.0,False,0,0.8413909109906702,0.009293477242438147,-0.0045767845349562915,-0.014415692705674332
493,0,1.0,False,1,0.841576780535519,-0.18576253907254625,-0.004865098389069778,0.27681969744404206
494,0,1.0,False,0,0.837861529754068,0.009428481915562364,0.0006712955598110635,-0.01739370231995696
495,0,1.0,False,1,0.8380500993923793,-0.18570309002945973,0.0003234215134119243,0.2755009505271038
496,0,1.0,False,1,0.8343360375917901,0.009414245308403735,0.0058334405239540005,-0.017079951249235226
497,0,1.0,False,0,0.8345243224979582,0.20445205438743483,0.005491841498969296,-0.30791666538429746
498,0,1.0,False,0,0.8386133635857068,0.009252282474179863,-0.0006664918087166526,-0.013506829684893251
499,0,1.0,True,1,0.8387984092351904,-0.18586010405710823,-0.0009366284024145176,0.2789657365314361
0,1,1.0,False,0,0.0256532364104365,0.033676752478955324,0.02911131585164728,0.022482549563154097
1,1,1.0,False,1,0.026326771460015608,-0.16185032622877693,0.02956096684291036,0.32420641712637494
2,1,1.0,False,0,0.023089764935440068,0.032838510485860284,0.03604509518543786,0.04099040804935006
3,1,1.0,False,1,0.023746535145157274,-0.16278128450226487,0.03686490334642486,0.344824465456087
4,1,1.0,False,1,0.020490909455111977,0.03179738418224745,0.0437613926555466,0.06399059419825726
5,1,1.0,False,0,0.021126857138756925,0.2262654760105518,0.04504120453951174,-0.21457053128727877
6,1,1.0,False,1,0.02565216665896796,0.03052949958304335,0.040749793913766166,0.09197330222135441
7,1,1.0,False,0,0.026262756650628827,0.22504440094425707,0.04258925995819325,-0.1875797086700401
8,1,1.0,False,1,0.03076364466951397,0.029339815576325284,0.03883766578479245,0.11822843377985726
9,1,1.0,False,1,0.03135044098104047,0.2238844065293304,0.04120223446038959,-0.16195299375646616
10,1,1.0,False,0,0.03582812911162708,0.41839303247034876,0.037963174585260266,-0.44135828592632104
11,1,1.0,False,0,0.04419598976103406,0.22275499061855855,0.029136008866733846,-0.13695417069480603
12,1,1.0,False,1,0.048651089573405235,0.027228097661556205,0.026396925452837724,0.16477646413797864
13,1,1.0,False,0,0.04919565152663636,0.22196242706040115,0.0296924547355973,-0.11946347320667494
14,1,1.0,False,1,0.05363490006784438,0.026427916491117365,0.0273031852714638,0.18243730760914656
15,1,1.0,False,1,0.05416345839766673,0.22114876248439275,0.03095193142364673,-0.10150896093541717
16,1,1.0,False,0,0.05858643364735459,0.41581377076855797,0.028921752204938388,-0.38426819956970915
17,1,1.0,False,0,0.06690270906272575,0.2202933999414239,0.021236388213544205,-0.08260848485845729
18,1,1.0,False,1,0.07130857706155422,0.02487356843133856,0.019584218516375058,0.2166981953096338
19,1,1.0,False,1,0.07180604843018099,0.21971015505928257,0.023918182422567734,-0.0697432482751863
20,1,1.0,False,0,0.07620025153136664,0.4144811773844348,0.02252331745706401,-0.354784942192783
21,1,1.0,False,0,0.08448987507905534,0.21904633696312065,0.01542761861320835,-0.05508574099436625
22,1,1.0,False,1,0.08887080181831775,0.02370661355508205,0.014325903793321024,0.24242451494507222
23,1,1.0,False,1,0.08934493408941939,0.2186210330061476,0.01917439409222247,-0.045705441157286364
24,1,1.0,False,0,0.09371735474954235,0.41346286088039486,0.01826028526907674,-0.3322775318977717
25,1,1.0,False,0,0.10198661196715024,0.21808582172387397,0.011614734631121306,-0.03389260587581888
26,1,1.0,False,1,0.10634832840162772,0.022799253773128303,0.010936882513604928,0.26243214305844614
27,1,1.0,False,1,0.1068043134770903,0.21776339511798964,0.01618552537477385,-0.026781199241380282
28,1,1.0,False,0,0.11115958137945009,0.4126495387068818,0.015649901389946243,-0.3143137878423901
29,1,1.0,False,0,0.11941257215358772,0.21730819038936217,0.00936362563309844,-0.016736763604436877
30,1,1.0,False,1,0.12375873596137496,0.022053214090739043,0.009028890361009703,0.2788857270466974
31,1,1.0,False,1,0.12419980024318975,0.21704520686758264,0.01460660490194365,-0.01093588256300082
32,1,1.0,False,0,0.1285407043805414,0.4119546669437619,0.014387887250683634,-0.29897469571579843
33,1,1.0,False,1,0.13677979771941665,0.2166306139063935,0.008408393336367665,-0.0017890484422349862
34,1,1.0,False,0,0.1411124099975445,0.41163097340873744,0.008372612367522965,-0.29180720919352476
35,1,1.0,False,0,0.14934502946571926,0.2163906492556416,0.002536468183652469,0.0035045315194440763
36,1,1.0,False,1,0.1536728424508321,0.021232413428679264,0.0026065588140413505,0.2969866644188761
37,1,1.0,False,1,0.15409749071940568,0.21631711026054665,0.008546292102418872,0.0051269406699341324
38,1,1.0,False,0,0.15842383292461662,0.411315459222522,0.008648830915817555,-0.2848473216670819
39,1,1.0,False,0,0.16665014210906706,0.21607123053157828,0.002951884482475918,0.010550792491779593
40,1,1.0,False,1,0.17097156671969863,0.020907069968079423,0.0031629003323115096,0.3041636106754019
41,1,1.0,False,1,0.1713897081190602,0.21598380355572772,0.009246172545819546,0.012479865091713949
42,1,1.0,False,0,0.17570938419017476,0.4109719403806896,0.009495769847653825,-0.2772715018377862
43,1,1.0,False,1,0.18392882299778857,0.21571581454318112,0.003950339810898101,0.01839119676615436
44,1,1.0,False,0,0.1882431392886522,0.41078089126927686,0.004318163746221188,-0.2730427384222934
45,1,1.0,False,0,0.19645875711403774,0.21559759241120435,-0.00114269102222468,0.02099901644540847
46,1,1.0,False,1,0.20077070896226182,0.020492047188122364,-0.0007227106933165105,0.31332119212438747
47,1,1.0,False,1,0.20118054990602427,0.21562428645728707,0.005543713149171239,0.020410432735047668
48,1,1.0,False,0,0.20549303563517002,0.41066629800557963,0.0059519218038721925,-0.2705182456475041
49,1,1.0,False,1,0.2137063615952816,0.21545992045812584,0.0005415568909221107,0.02403598892366504
50,1,1.0,False,0,0.21801556000444414,0.4105741010789505,0.0010222766693954116,-0.26847602137154364
51,1,1.0,False,0,0.22622704202602315,0.21543757573556,-0.004347243758035461,0.02452916298650032
52,1,1.0,False,1,0.23053579354073434,0.02037823674610903,-0.003856660498305455,0.31583732108500623
53,1,1.0,False,1,0.2309433582756565,0.21555490982715267,0.002460085923394669,0.021940633353561168
54,1,1.0,False,0,0.23525445647219956,0.4106414947219244,0.0028988985904658928,-0.2699650939557635
55,1,1.0,False,1,0.24346728636663806,0.21547829541420577,-0.002500403288649378,0.02363074994156883
56,1,1.0,False,0,0.24777685227492216,0.41063601528677396,-0.002027788289818001,-0.2698400325716488
57,1,1.0,False,0,0.25598957258065763,0.21554306008783514,-0.0074245889412509775,0.02220262922257582
58,1,1.0,False,1,0.26030043378241435,0.020528367432857464,-0.006980536356799461,0.3125337965792323
59,1,1.0,False,1,0.2607110011310715,0.21574906526289078,-0.0007298604252148153,0.017657623302664016
